"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","wheelchair_accessible","bikes_allowed"
"11_201","20201036002011","20201036002011","Jockey-Molina-Ceres","0","11_201036","0",""
"4_301","20005029004004","20005029004004","EN TRANSITO","0","4_5029","0",""
"13_3705","20037069003013","20037069003013","EN TRANSITO","0","13_37069","0",""
"5_404","20040441001005","20040441001005","EN TRANSITO","1","5_40441","0",""
"4_336","20001073002004","20001073002004","EN TRANSITO","0","4_1073","0",""
"11_201","20201079011011","20201079011011","Jockey-Molina-Ceres","0","11_201079","0",""
"13_3705","20037092005013","20037092005013","EN TRANSITO","1","13_37092","0",""
"5_404","20040423003005","20040423003005","EN TRANSITO","1","5_40423","0",""
"11_201","20201087015011","20201087015011","Aviacion-Masias-Marina-Ov La Perla","1","11_201087","0",""
"5_404","20040431007005","20040431007005","EN TRANSITO","1","5_40431","0",""
"4_371","20071903061004","20071903061004","EN TRANSITO","1","4_71903","0",""
"4_371","20071902051004","20071902051004","EN TRANSITO","1","4_71902","0",""
"4_303","20001081006004","20001081006004","EN TRANSITO","0","4_1081","0",""
"5_404","20040406009005","20040406009005","EN TRANSITO","1","5_40406","0",""
"13_3705","20037053007013","20037053007013","EN TRANSITO","0","13_37053","0",""
"11_201","20201020006011","20201020006011","Aviacion-Masias-Marina-Ov La Perla","1","11_201020","0",""
"5_405","20040505002005","20040505002005","EN TRANSITO","0","5_40505","0",""
"11_201","20201076004011","20201076004011","Jockey-Molina-Ceres","0","11_201076","0",""
"5_406","20040604002005","20040604002005","EN TRANSITO","0","5_40604","0",""
"7_151","20151097002007","20151097002007","Mercado - sn","0","7_151097","0",""
"7_151","20151199002007","20151199002007","Mercado - sn","0","7_151199","0",""
"7_451","20451164002007","20451164002007","Ovalo la Perla EO","1","7_451164","0",""
"13_3705","20037035002013","20037035002013","EN TRANSITO","1","13_37035","0",""
"13_3705","20037001008013","20037001008013","EN TRANSITO","0","13_37001","0",""
"4_371","20071503064004","20071503064004","EN TRANSITO","0","4_71503","0",""
"4_371","20071902027004","20071902027004","EN TRANSITO","1","4_71902","0",""
"9_355","20000884023009","20000884023009","EN TRANSITO","0","9_884","0",""
"5_404","20040441008005","20040441008005","EN TRANSITO","0","5_40441","0",""
"7_940","20940161002007","20940161002007","Ovalo Santa Rosa - OE","1","7_940161","0",""
"4_305","20001155001004","20001155001004","EN TRANSITO","1","4_1155","0",""
"4_305","20001091007004","20001091007004","EN TRANSITO","1","4_1091","0",""
"11_206","20206012012011","20206012012011","Jockey-Corregidor-Rio Amarillo","0","11_206012","0",""
"5_406","20040605012005","20040605012005","EN TRANSITO","0","5_40605","0",""
"4_303","20009029001004","20009029001004","EN TRANSITO","1","4_9029","0",""
"13_3705","20037033006013","20037033006013","EN TRANSITO","0","13_37033","0",""
"9_355","20000883013009","20000883013009","EN TRANSITO","0","9_883","0",""
"4_371","20071501068004","20071501068004","EN TRANSITO","0","4_71501","0",""
"7_940","20940304002007","20940304002007","Paradero 41 - SN","0","7_940304","0",""
"11_201","20201029002011","20201029002011","Aviacion-Masias-Marina-Ov La Perla","1","11_201029","0",""
"11_201","20201072011011","20201072011011","Jockey-Molina-Ceres","0","11_201072","0",""
"4_301","20005050003004","20005050003004","EN TRANSITO","1","4_5050","0",""
"15_123","20123286002015","20123286002015","Peycar SN","0","15_123286","0",""
"11_206","20206030017011","20206030017011","Aviacion-Masias-Universitaria-San Marcos","1","11_206030","0",""
"5_406","20040612006005","20040612006005","EN TRANSITO","0","5_40612","0",""
"4_301","20001175002004","20001175002004","EN TRANSITO","0","4_1175","0",""
"7_451","20451266002007","20451266002007","Ovalo la Perla EO","1","7_451266","0",""
"13_3705","20037025002013","20037025002013","EN TRANSITO","0","13_37025","0",""
"5_412","20041223002005","20041223002005","EN TRANSITO","0","5_41223","0",""
"9_355","20000881040009","20000881040009","EN TRANSITO","1","9_881","0",""
"4_370","20070509010004","20070509010004","EN TRANSITO","0","4_70509","0",""
"11_201","20201012002011","20201012002011","Jockey-Molina-Ceres","0","11_201012","0",""
"11_209","20209033008011","20209033008011","Aviacion-Masias-Universitaria-San Marcos","1","11_209033","0",""
"5_412","20041204005005","20041204005005","EN TRANSITO","1","5_41204","0",""
"5_412","20041231006005","20041231006005","EN TRANSITO","0","5_41231","0",""
"11_201","20201089011011","20201089011011","Aviacion-Masias-Marina-Ov La Perla","1","11_201089","0",""
"4_3011","20005007007004","20005007007004","EN TRANSITO","1","4_5007","0",""
"15_123","20123200002015","20123200002015","La Granja Villa NS","1","15_123200","0",""
"15_123","20123194002015","20123194002015","La Granja Villa NS","1","15_123194","0",""
"13_3705","20037045003013","20037045003013","EN TRANSITO","1","13_37045","0",""
"9_355","20000885094009","20000885094009","EN TRANSITO","1","9_885","0",""
"5_5409","20540902007005","20540902007005","EN TRANSITO","1","5_540902","0",""
"13_3705","20037015001013","20037015001013","EN TRANSITO","0","13_37015","0",""
"4_3011","20005034008004","20005034008004","EN TRANSITO","0","4_5034","0",""
"13_3705","20037072004013","20037072004013","EN TRANSITO","1","13_37072","0",""
"11_206","20206028002011","20206028002011","Aviacion-Masias-Universitaria-San Marcos","1","11_206028","0",""
"4_357","20001054005004","20001054005004","EN TRANSITO","1","4_1054","0",""
"4_371","20071502078004","20071502078004","EN TRANSITO","0","4_71502","0",""
"7_451","20451072002007","20451072002007","Ovalo Santa Rosa Z-OE","0","7_451072","0",""
"11_206","20206029012011","20206029012011","Jockey-Corregidor-Rio Amarillo","0","11_206029","0",""
"11_209","20209010011011","20209010011011","Aviacion-Masias-Universitaria-San Marcos","1","11_209010","0",""
"13_3705","20037005001013","20037005001013","EN TRANSITO","1","13_37005","0",""
"4_3011","20005017007004","20005017007004","EN TRANSITO","1","4_5017","0",""
"5_404","20040408005005","20040408005005","EN TRANSITO","1","5_40408","0",""
"15_123","20123217002015","20123217002015","Peycar SN","0","15_123217","0",""
"4_301","20001058004004","20001058004004","EN TRANSITO","0","4_1058","0",""
"11_204","20204022011011","20204022011011","Aviacion-Masias-Marina-Faucett","1","11_204022","0",""
"13_3705","20037079004013","20037079004013","EN TRANSITO","0","13_37079","0",""
"4_370","20070903007004","20070903007004","EN TRANSITO","1","4_70903","0",""
"4_303","20001118006004","20001118006004","EN TRANSITO","0","4_1118","0",""
"4_303","20001071006004","20001071006004","EN TRANSITO","0","4_1071","0",""
"5_412","20041206001005","20041206001005","EN TRANSITO","1","5_41206","0",""
"4_371","20071903007004","20071903007004","EN TRANSITO","1","4_71903","0",""
"11_209","20209021004011","20209021004011","San Marcos-Aviacion-Tagore","0","11_209021","0",""
"4_301","20001002006004","20001002006004","EN TRANSITO","0","4_1002","0",""
"5_404","20040425006005","20040425006005","EN TRANSITO","0","5_40425","0",""
"7_940","20940018002007","20940018002007","Ovalo Santa Rosa - OE","1","7_940018","0",""
"11_201","20201022002011","20201022002011","Aviacion-Masias-Marina-Ov La Perla","1","11_201022","0",""
"7_151","20151205002007","20151205002007","Av. Santa Rosa NS","1","7_151205","0",""
"11_201","20201036009011","20201036009011","Aviacion-Masias-Marina-Ov La Perla","1","11_201036","0",""
"5_406","20040605006005","20040605006005","EN TRANSITO","0","5_40605","0",""
"9_355","20000882003009","20000882003009","EN TRANSITO","0","9_882","0",""
"5_412","20041210012005","20041210012005","EN TRANSITO","0","5_41210","0",""
"7_151","20151004002007","20151004002007","Av. Santa Rosa NS","1","7_151004","0",""
"5_412","20041217012005","20041217012005","EN TRANSITO","0","5_41217","0",""
"4_371","20071901071004","20071901071004","EN TRANSITO","1","4_71901","0",""
"11_206","20206019012011","20206019012011","Jockey-Corregidor-Rio Amarillo","0","11_206019","0",""
"7_940","20940103002007","20940103002007","Paradero 41 - SN","0","7_940103","0",""
"7_151","20151073002007","20151073002007","Mercado - sn","0","7_151073","0",""
"11_201","20201088008011","20201088008011","Jockey-Molina-Ceres","0","11_201088","0",""
"11_201","20201033013011","20201033013011","Aviacion-Masias-Marina-Ov La Perla","1","11_201033","0",""
"5_412","20041224006005","20041224006005","EN TRANSITO","0","5_41224","0",""
"11_209","20209006013011","20209006013011","San Marcos-Aviacion-Tagore","0","11_209006","0",""
"5_412","20041203001005","20041203001005","EN TRANSITO","1","5_41203","0",""
"15_123","20123085002015","20123085002015","Peycar SN","0","15_123085","0",""
"4_371","20071502071004","20071502071004","EN TRANSITO","1","4_71502","0",""
"9_355","20000882020009","20000882020009","EN TRANSITO","1","9_882","0",""
"15_123","20123016002015","20123016002015","La Granja Villa NS","1","15_123016","0",""
"7_940","20940386002007","20940386002007","Paradero 41 - SN","0","7_940386","0",""
"11_206","20206026006011","20206026006011","Aviacion-Masias-Universitaria-San Marcos","1","11_206026","0",""
"11_201","20201066004011","20201066004011","Aviacion-Masias-Marina-Ov La Perla","1","11_201066","0",""
"5_412","20041221006005","20041221006005","EN TRANSITO","0","5_41221","0",""
"4_371","20071502023004","20071502023004","EN TRANSITO","1","4_71502","0",""
"7_151","20151001002007","20151001002007","Av. Santa Rosa NS","1","7_151001","0",""
"13_3705","20037008001013","20037008001013","EN TRANSITO","1","13_37008","0",""
"4_336","20001165002004","20001165002004","EN TRANSITO","0","4_1165","0",""
"11_201","20201057013011","20201057013011","Jockey-Molina-Ceres","0","11_201057","0",""
"4_336","20001053001004","20001053001004","EN TRANSITO","1","4_1053","0",""
"5_412","20041214012005","20041214012005","EN TRANSITO","0","5_41214","0",""
"5_404","20040451008005","20040451008005","EN TRANSITO","0","5_40451","0",""
"15_123","20123013002015","20123013002015","Peycar SN","0","15_123013","0",""
"13_3705","20037087001013","20037087001013","EN TRANSITO","0","13_37087","0",""
"11_201","20201030013011","20201030013011","Aviacion-Masias-Marina-Ov La Perla","1","11_201030","0",""
"5_412","20041208004005","20041208004005","EN TRANSITO","0","5_41208","0",""
"11_209","20209028004011","20209028004011","San Marcos-Aviacion-Tagore","0","11_209028","0",""
"4_305","20001026007004","20001026007004","EN TRANSITO","1","4_1026","0",""
"5_405","20040519002005","20040519002005","EN TRANSITO","0","5_40519","0",""
"13_3705","20037075004013","20037075004013","EN TRANSITO","0","13_37075","0",""
"11_204","20204008006011","20204008006011","Aviacion-Masias-Marina-Faucett","1","11_204008","0",""
"4_303","20005098004004","20005098004004","EN TRANSITO","0","4_5098","0",""
"4_357","20001147004004","20001147004004","EN TRANSITO","0","4_1147","0",""
"7_940","20940307002007","20940307002007","Paradero 41 - SN","0","7_940307","0",""
"5_406","20040602006005","20040602006005","EN TRANSITO","0","5_40602","0",""
"7_940","20940270002007","20940270002007","Ovalo Santa Rosa - OE","1","7_940270","0",""
"4_371","20071902003004","20071902003004","EN TRANSITO","1","4_71902","0",""
"4_371","20071901010004","20071901010004","EN TRANSITO","0","4_71901","0",""
"7_151","20151008002007","20151008002007","Av. Santa Rosa NS","1","7_151008","0",""
"11_204","20204018006011","20204018006011","La Marina-Aviacion-Musa-Manchay","0","11_204018","0",""
"4_301","20001087002004","20001087002004","EN TRANSITO","0","4_1087","0",""
"11_206","20206022006011","20206022006011","Aviacion-Masias-Universitaria-San Marcos","1","11_206022","0",""
"5_412","20041226009005","20041226009005","EN TRANSITO","1","5_41226","0",""
"7_151","20151083002007","20151083002007","Mercado - sn","0","7_151083","0",""
"13_3705","20037070001013","20037070001013","EN TRANSITO","1","13_37070","0",""
"11_206","20206008008011","20206008008011","Jockey-Corregidor-Rio Amarillo","0","11_206008","0",""
"11_206","20206015012011","20206015012011","Jockey-Corregidor-Rio Amarillo","0","11_206015","0",""
"4_371","20071903068004","20071903068004","EN TRANSITO","0","4_71903","0",""
"9_355","20000885064009","20000885064009","EN TRANSITO","1","9_885","0",""
"5_404","20040406002005","20040406002005","EN TRANSITO","0","5_40406","0",""
"5_5409","20540903010005","20540903010005","EN TRANSITO","0","5_540903","0",""
"9_355","20000882033009","20000882033009","EN TRANSITO","0","9_882","0",""
"13_3705","20037049002013","20037049002013","EN TRANSITO","1","13_37049","0",""
"4_3011","20005024001004","20005024001004","EN TRANSITO","1","4_5024","0",""
"7_451","20451150002007","20451150002007","Ovalo Santa Rosa Z-OE","0","7_451150","0",""
"7_451","20451263002007","20451263002007","Ovalo la Perla EO","1","7_451263","0",""
"11_201","20201062004011","20201062004011","Aviacion-Masias-Marina-Ov La Perla","1","11_201062","0",""
"11_201","20201026002011","20201026002011","Aviacion-Masias-Marina-Ov La Perla","1","11_201026","0",""
"9_355","20000885016009","20000885016009","EN TRANSITO","1","9_885","0",""
"11_201","20201086011011","20201086011011","Aviacion-Masias-Marina-Ov La Perla","1","11_201086","0",""
"7_940","20940260002007","20940260002007","Paradero 41 - SN","0","7_940260","0",""
"11_209","20209011004011","20209011004011","San Marcos-Aviacion-Tagore","0","11_209011","0",""
"4_370","20070908003004","20070908003004","EN TRANSITO","1","4_70908","0",""
"4_305","20001031004004","20001031004004","EN TRANSITO","0","4_1031","0",""
"4_370","20070501007004","20070501007004","EN TRANSITO","1","4_70501","0",""
"7_151","20151161002007","20151161002007","Av. Santa Rosa NS","1","7_151161","0",""
"4_336","20005039004004","20005039004004","EN TRANSITO","0","4_5039","0",""
"7_451","20451086002007","20451086002007","Ovalo Santa Rosa Z-OE","0","7_451086","0",""
"4_301","20001161002004","20001161002004","EN TRANSITO","0","4_1161","0",""
"4_3011","20005064003004","20005064003004","EN TRANSITO","1","4_5064","0",""
"5_406","20040607009005","20040607009005","EN TRANSITO","1","5_40607","0",""
"5_406","20040610003005","20040610003005","EN TRANSITO","1","5_40610","0",""
"4_303","20001113003004","20001113003004","EN TRANSITO","1","4_1113","0",""
"4_336","20001169001004","20001169001004","EN TRANSITO","1","4_1169","0",""
"15_123","20123129002015","20123129002015","La Granja Villa NS","1","15_123129","0",""
"4_301","20001036007004","20001036007004","EN TRANSITO","1","4_1036","0",""
"4_371","20071501037004","20071501037004","EN TRANSITO","1","4_71501","0",""
"7_451","20451007002007","20451007002007","Ovalo la Perla EO","1","7_451007","0",""
"5_406","20040618002005","20040618002005","EN TRANSITO","0","5_40618","0",""
"11_204","20204061002011","20204061002011","Aviacion-Masias-Marina-Faucett","1","11_204061","0",""
"7_940","20940277002007","20940277002007","Paradero 41 - SN","0","7_940277","0",""
"4_303","20005048008004","20005048008004","EN TRANSITO","0","4_5048","0",""
"5_404","20040403009005","20040403009005","EN TRANSITO","1","5_40403","0",""
"7_151","20151117002007","20151117002007","Mercado - sn","0","7_151117","0",""
"13_3705","20037027005013","20037027005013","EN TRANSITO","1","13_37027","0",""
"13_3705","20037001001013","20037001001013","EN TRANSITO","1","13_37001","0",""
"9_355","20000881047009","20000881047009","EN TRANSITO","0","9_881","0",""
"9_355","20000882081009","20000882081009","EN TRANSITO","0","9_882","0",""
"7_940","20940083002007","20940083002007","Paradero 41 - SN","0","7_940083","0",""
"11_209","20209028017011","20209028017011","San Marcos-Aviacion-Tagore","0","11_209028","0",""
"13_3705","20037031003013","20037031003013","EN TRANSITO","1","13_37031","0",""
"13_3705","20037039002013","20037039002013","EN TRANSITO","0","13_37039","0",""
"11_201","20201007011011","20201007011011","Jockey-Molina-Ceres","0","11_201007","0",""
"15_123","20123282002015","20123282002015","Peycar SN","0","15_123282","0",""
"11_201","20201002008011","20201002008011","Jockey-Molina-Ceres","0","11_201002","0",""
"5_412","20041214005005","20041214005005","EN TRANSITO","1","5_41214","0",""
